104,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
105,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
106,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
107,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
108,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
109,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
110,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
111,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
112,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
113,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
114,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
115,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
116,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
117,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
118,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
120,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
121,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
122,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
123,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
124,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
125,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
126,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
127,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
128,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
129,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
131,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
133,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
134,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
135,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
136,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
137,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
138,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
139,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
140,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
141,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
142,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
143,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
144,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
145,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
146,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
147,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
148,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
150,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
151,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
152,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
153,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
154,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
155,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
156,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
157,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
158,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
159,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
160,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
161,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
162,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
163,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
164,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
165,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
166,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
167,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
168,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
169,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
170,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
171,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
172,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
173,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
174,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
175,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
176,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
177,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
178,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
179,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
180,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
181,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
182,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
183,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
184,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
185,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
186,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
187,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
188,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
189,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
190,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
191,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
192,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
193,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
194,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
195,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
196,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
197,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
198,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
199,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
200,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
201,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
202,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
203,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
204,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
205,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
206,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
207,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
209,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
210,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
211,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
212,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
213,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
214,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
215,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
216,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
217,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
218,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
219,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
220,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
221,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
222,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
223,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
224,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
225,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
226,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
227,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
228,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
229,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
230,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
231,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
232,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
233,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
234,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
235,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
236,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
237,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
238,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
239,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
240,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
241,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
242,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
243,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
244,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
245,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
246,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
247,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
248,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
249,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
250,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
251,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
253,1958.3783,1343.1572,15.3746,269.1425,0,0,24,300,-1,-1
